date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,goal_diff,result,home_win,average_age,average_caps,fifa_ranking,recent_tournament_score
2005-06-26,Mexico,Argentina,1.0,1.0,Confederations Cup,Hanover,Germany,True,0.0,0,0,27.8,30.0,19,5.0
2005-06-29,Brazil,Argentina,4.0,1.0,Confederations Cup,Frankfurt,Germany,True,3.0,1,1,27.5,55.0,4,9.5
2005-06-29,Germany,Mexico,4.0,3.0,Confederations Cup,Leipzig,Germany,False,1.0,1,1,27.5,55.0,9,9.5
2005-07-02,Canada,Honduras,1.0,2.0,Friendly,Burnaby,Canada,False,-1.0,-1,0,26.5,30.0,38,5.0
2005-07-06,Colombia,Panama,0.0,1.0,Gold Cup,Miami,United States,True,-1.0,-1,0,28.0,30.0,13,5.0
2005-07-07,Canada,Costa Rica,0.0,1.0,Gold Cup,Seattle,United States,True,-1.0,-1,0,26.5,30.0,38,5.0
2005-07-07,United States,Cuba,4.0,1.0,Gold Cup,Seattle,United States,False,3.0,1,1,25.5,30.0,18,5.0
2005-07-09,Costa Rica,Cuba,3.0,1.0,Gold Cup,Seattle,United States,True,2.0,1,1,28.5,30.0,42,5.0
2005-07-09,United States,Canada,2.0,0.0,Gold Cup,Seattle,United States,False,2.0,1,1,25.5,30.0,18,5.0
2005-07-10,Honduras,Colombia,2.0,1.0,Gold Cup,Miami,United States,True,1.0,1,1,27.5,30.0,49,5.0
2005-07-10,Jamaica,South Africa,3.0,3.0,Gold Cup,Los Angeles,United States,True,0.0,0,0,27.0,30.0,44,5.0
2005-07-10,Mexico,Guatemala,4.0,0.0,Gold Cup,Los Angeles,United States,True,4.0,1,1,27.8,30.0,19,5.0
2005-07-10,Panama,Trinidad and Tobago,2.0,2.0,Gold Cup,Miami,United States,True,0.0,0,0,27.5,30.0,43,5.0
2005-07-12,Canada,Cuba,2.0,1.0,Gold Cup,Foxborough,United States,True,1.0,1,1,26.5,30.0,38,5.0
2005-07-12,Colombia,Trinidad and Tobago,2.0,0.0,Gold Cup,Miami,United States,True,2.0,1,1,28.0,30.0,13,5.0
2005-07-12,Honduras,Panama,1.0,0.0,Gold Cup,Miami,United States,True,1.0,1,1,27.5,30.0,49,5.0
2005-07-12,United States,Costa Rica,0.0,0.0,Gold Cup,Foxborough,United States,False,0.0,0,0,25.5,30.0,18,5.0
2005-07-13,Mexico,Jamaica,1.0,0.0,Gold Cup,Houston,United States,True,1.0,1,1,27.8,30.0,19,5.0
2005-07-16,Honduras,Costa Rica,3.0,2.0,Gold Cup,Foxborough,United States,True,1.0,1,1,27.5,30.0,49,5.0
2005-07-16,United States,Jamaica,3.0,1.0,Gold Cup,Foxborough,United States,False,2.0,1,1,25.5,30.0,18,5.0
2005-07-17,Mexico,Colombia,1.0,2.0,Gold Cup,Houston,United States,True,-1.0,-1,0,27.8,30.0,19,5.0
2005-07-21,Colombia,Panama,2.0,3.0,Gold Cup,East Rutherford,United States,True,-1.0,-1,0,28.0,30.0,13,5.0
2005-07-21,United States,Honduras,2.0,1.0,Gold Cup,East Rutherford,United States,False,1.0,1,1,25.5,30.0,18,5.0
2005-07-24,United States,Panama,0.0,0.0,Gold Cup,East Rutherford,United States,False,0.0,0,0,25.5,30.0,18,5.0
2005-07-30,Egypt,United Arab Emirates,0.0,0.0,Friendly,Geneva,Switzerland,True,0.0,0,0,27.5,30.0,32,5.0
2005-07-31,South Korea,China,1.0,1.0,EAFF Championship,Daejeon,South Korea,False,0.0,0,0,27.5,30.0,24,5.0
2005-08-03,Japan,China,2.0,2.0,EAFF Championship,Daejeon,South Korea,True,0.0,0,0,27.0,30.0,21,5.0
2005-08-04,South Korea,North Korea,0.0,0.0,EAFF Championship,Jeonju,South Korea,False,0.0,0,0,27.5,30.0,24,5.0
2005-08-07,South Korea,Japan,0.0,1.0,EAFF Championship,Daegu,South Korea,False,-1.0,-1,0,27.5,30.0,24,5.0
2005-08-14,South Korea,North Korea,3.0,0.0,Friendly,Seoul,South Korea,False,3.0,1,1,27.5,30.0,24,5.0
2005-08-15,Poland,Serbia,3.0,2.0,Friendly,Kyiv,Ukraine,True,1.0,1,1,28.0,30.0,28,5.0
2005-08-15,Ukraine,Israel,0.0,0.0,Friendly,Kyiv,Ukraine,False,0.0,0,0,26.5,30.0,26,5.0
2005-08-17,Austria,Scotland,2.0,2.0,Friendly,Graz,Austria,False,0.0,0,0,27.2,30.0,27,5.0
2005-08-17,Belgium,Greece,2.0,0.0,Friendly,Brussels,Belgium,False,2.0,1,1,28.5,55.0,8,9.5
2005-08-17,Croatia,Brazil,1.0,1.0,Friendly,Split,Croatia,False,0.0,0,0,28.9,55.0,7,9.5
2005-08-17,Denmark,England,4.0,1.0,Friendly,Copenhagen,Denmark,False,3.0,1,1,27.9,30.0,23,5.0
2005-08-17,Ecuador,Venezuela,3.0,1.0,Friendly,Loja,Ecuador,False,2.0,1,1,25.8,30.0,30,5.0
2005-08-17,France,Ivory Coast,3.0,0.0,Friendly,Montpellier,France,False,3.0,1,1,26.8,60.0,2,10.0
2005-08-17,Japan,Iran,2.0,1.0,FIFA World Cup qualification,Yokohama,Japan,False,1.0,1,1,27.0,30.0,21,5.0
2005-08-17,South Korea,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,-1.0,-1,0,27.5,30.0,24,5.0
2005-08-17,Mexico,Costa Rica,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,2.0,1,1,27.8,30.0,19,5.0
2005-08-17,Morocco,Togo,0.0,1.0,Friendly,Rouen,France,True,-1.0,-1,0,27.1,55.0,6,9.5
2005-08-17,Netherlands,Germany,2.0,2.0,Friendly,Rotterdam,Netherlands,False,0.0,0,0,27.0,30.0,14,5.0
2005-08-17,Norway,Switzerland,0.0,2.0,Friendly,Oslo,Norway,False,-2.0,-1,0,26.5,55.0,11,9.5
2005-08-17,Peru,Chile,3.0,1.0,Friendly,Tacna,Peru,False,2.0,1,1,28.5,30.0,31,5.0
2005-08-17,Poland,Israel,3.0,2.0,Friendly,Kyiv,Ukraine,True,1.0,1,1,28.0,30.0,28,5.0
2005-08-17,Portugal,Egypt,2.0,0.0,Friendly,Ponta Delgada,Portugal,False,2.0,1,1,27.8,30.0,12,5.0
2005-08-17,Senegal,Ghana,0.0,0.0,Friendly,London,England,True,0.0,0,0,27.6,30.0,20,5.0
2005-08-17,Spain,Uruguay,2.0,0.0,Friendly,Gijón,Spain,False,2.0,1,1,26.5,60.0,3,9.8
2005-08-17,Sweden,Czech Republic,2.0,1.0,Friendly,Gothenburg,Sweden,False,1.0,1,1,27.4,55.0,10,9.5
2005-08-17,Ukraine,Serbia,2.0,1.0,Friendly,Kyiv,Ukraine,False,1.0,1,1,26.5,30.0,26,5.0
2005-08-17,United States,Trinidad and Tobago,1.0,0.0,FIFA World Cup qualification,Hartford,United States,False,1.0,1,1,25.5,30.0,18,5.0
2005-08-17,Uzbekistan,Kuwait,3.0,2.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1.0,1,1,26.8,30.0,46,5.0
2005-08-24,Iran,Libya,4.0,0.0,Friendly,Tehran,Iran,False,4.0,1,1,28.5,30.0,22,5.0
2005-09-03,Australia,Solomon Islands,7.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,7.0,1,1,27.8,30.0,25,5.0
2005-09-03,France,Faroe Islands,3.0,0.0,FIFA World Cup qualification,Lens,France,False,3.0,1,1,26.8,60.0,2,10.0
2005-09-03,Mali,Congo,2.0,0.0,FIFA World Cup qualification,Bamako,Mali,False,2.0,1,1,26.0,30.0,36,5.0
2005-09-03,Morocco,Botswana,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1.0,1,1,27.1,55.0,6,9.5
2005-09-03,Panama,Costa Rica,1.0,3.0,FIFA World Cup qualification,Panama City,Panama,False,-2.0,-1,0,27.5,30.0,43,5.0
2005-09-03,Poland,Austria,3.0,2.0,FIFA World Cup qualification,Chorzów,Poland,False,1.0,1,1,28.0,30.0,28,5.0
2005-09-03,Portugal,Luxembourg,6.0,0.0,FIFA World Cup qualification,Faro,Portugal,False,6.0,1,1,27.8,30.0,12,5.0
2005-09-03,Serbia,Lithuania,2.0,0.0,FIFA World Cup qualification,Belgrade,Serbia and Montenegro,False,2.0,1,1,27.7,30.0,29,5.0
2005-09-03,Spain,Canada,2.0,1.0,Friendly,Santander,Spain,False,1.0,1,1,26.5,60.0,3,9.8
2005-09-03,Sweden,Bulgaria,3.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,3.0,1,1,27.4,55.0,10,9.5
2005-09-03,Switzerland,Israel,1.0,1.0,FIFA World Cup qualification,Basel,Switzerland,False,0.0,0,0,28.2,30.0,17,5.0
2005-09-03,United States,Mexico,2.0,0.0,FIFA World Cup qualification,Columbus,United States,False,2.0,1,1,25.5,30.0,18,5.0
2005-09-03,Venezuela,Peru,4.0,1.0,FIFA World Cup qualification,Maracaibo,Venezuela,False,3.0,1,1,27.5,30.0,40,5.0
2005-09-04,Algeria,Nigeria,2.0,5.0,FIFA World Cup qualification,Oran,Algeria,False,-3.0,-1,0,28.2,30.0,37,5.0
2005-09-04,Brazil,Chile,5.0,0.0,FIFA World Cup qualification,Brasília,Brazil,False,5.0,1,1,27.5,55.0,4,9.5
2005-09-04,Egypt,Benin,4.0,1.0,FIFA World Cup qualification,Cairo,Egypt,False,3.0,1,1,27.5,30.0,32,5.0
2005-09-04,Ghana,Uganda,2.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,2.0,1,1,26.5,30.0,45,5.0
2005-09-04,Ivory Coast,Cameroon,2.0,3.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,-1.0,-1,0,27.0,30.0,34,5.0
2005-09-04,Uruguay,Colombia,3.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1.0,1,1,27.2,30.0,16,5.0
2005-09-07,Belgium,San Marino,8.0,0.0,FIFA World Cup qualification,Antwerp,Belgium,False,8.0,1,1,28.5,55.0,8,9.5
2005-09-07,Costa Rica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,2.0,1,1,28.5,30.0,42,5.0
2005-09-07,Denmark,Georgia,6.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,5.0,1,1,27.9,30.0,23,5.0
2005-09-07,Germany,South Africa,4.0,2.0,Friendly,Bremen,Germany,False,2.0,1,1,27.5,55.0,9,9.5
2005-09-07,Japan,Honduras,5.0,4.0,Friendly,Rifu,Japan,False,1.0,1,1,27.0,30.0,21,5.0
2005-09-07,Mexico,Panama,5.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,5.0,1,1,27.8,30.0,19,5.0
2005-09-07,Netherlands,Andorra,4.0,0.0,FIFA World Cup qualification,Eindhoven,Netherlands,False,4.0,1,1,27.0,30.0,14,5.0
2005-09-07,Norway,Scotland,1.0,2.0,FIFA World Cup qualification,Oslo,Norway,False,-1.0,-1,0,26.5,55.0,11,9.5
2005-09-07,Poland,Wales,1.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,1.0,1,1,28.0,30.0,28,5.0
2005-09-07,Spain,Serbia,1.0,1.0,FIFA World Cup qualification,Madrid,Spain,False,0.0,0,0,26.5,60.0,3,9.8
2005-09-07,Ukraine,Turkey,0.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,-1.0,-1,0,26.5,30.0,26,5.0
2005-09-23,United Arab Emirates,Benin,0.0,0.0,Friendly,Dubai,United Arab Emirates,False,0.0,0,0,27.2,30.0,47,5.0
2005-10-07,Poland,Iceland,3.0,2.0,Friendly,Warsaw,Poland,False,1.0,1,1,28.0,30.0,28,5.0
2005-10-08,Belgium,Spain,0.0,2.0,FIFA World Cup qualification,Brussels,Belgium,False,-2.0,-1,0,28.5,55.0,8,9.5
2005-10-08,Cameroon,Egypt,1.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,0.0,0,0,26.8,30.0,35,5.0
2005-10-08,Colombia,Chile,1.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,0.0,0,0,28.0,30.0,13,5.0
2005-10-08,Costa Rica,United States,3.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,3.0,1,1,28.5,30.0,42,5.0
2005-10-08,Croatia,Sweden,1.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False,1.0,1,1,28.9,55.0,7,9.5
2005-10-08,Denmark,Greece,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1.0,1,1,27.9,30.0,23,5.0
2005-10-08,Ecuador,Uruguay,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,0.0,0,0,25.8,30.0,30,5.0
2005-10-08,England,Austria,1.0,0.0,FIFA World Cup qualification,Manchester,England,False,1.0,1,1,26.2,55.0,5,9.5
2005-10-08,Italy,Slovenia,1.0,0.0,FIFA World Cup qualification,Palermo,Italy,False,1.0,1,1,26.9,30.0,15,5.0
2005-10-08,Mexico,Guatemala,5.0,2.0,FIFA World Cup qualification,San Luis Potosí,Mexico,False,3.0,1,1,27.8,30.0,19,5.0
2005-10-08,Nigeria,Zimbabwe,5.0,1.0,FIFA World Cup qualification,Abuja,Nigeria,False,4.0,1,1,26.2,30.0,33,5.0
2005-10-08,Norway,Moldova,1.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,1.0,1,1,26.5,55.0,11,9.5
2005-10-08,Panama,Trinidad and Tobago,0.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,-1.0,-1,0,27.5,30.0,43,5.0
2005-10-08,Portugal,Liechtenstein,2.0,1.0,FIFA World Cup qualification,Aveiro,Portugal,False,1.0,1,1,27.8,30.0,12,5.0
2005-10-08,Senegal,Mali,3.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,3.0,1,1,27.6,30.0,20,5.0
2005-10-08,Switzerland,France,1.0,1.0,FIFA World Cup qualification,Bern,Switzerland,False,0.0,0,0,28.2,30.0,17,5.0
2005-10-08,Ukraine,Albania,2.0,2.0,FIFA World Cup qualification,Dnipropetrovs'k,Ukraine,False,0.0,0,0,26.5,30.0,26,5.0
2005-10-08,Uzbekistan,Bahrain,1.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,0.0,0,0,26.8,30.0,46,5.0
2005-10-08,Venezuela,Paraguay,0.0,1.0,FIFA World Cup qualification,Maracaibo,Venezuela,False,-1.0,-1,0,27.5,30.0,40,5.0
2005-10-09,Argentina,Peru,2.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2.0,1,1,28.1,60.0,1,9.9
2005-10-09,Australia,Jamaica,5.0,0.0,Friendly,London,England,True,5.0,1,1,27.8,30.0,25,5.0
2005-10-11,Qatar,Iraq,0.0,0.0,Friendly,Doha,Qatar,False,0.0,0,0,28.0,30.0,41,5.0
2005-10-11,United Arab Emirates,Oman,2.0,2.0,Friendly,Al Ain,United Arab Emirates,False,0.0,0,0,27.2,30.0,47,5.0
2005-10-12,Austria,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,2.0,1,1,27.2,30.0,27,5.0
2005-10-12,Brazil,Venezuela,3.0,0.0,FIFA World Cup qualification,Belém,Brazil,False,3.0,1,1,27.5,55.0,4,9.5
2005-10-12,England,Poland,2.0,1.0,FIFA World Cup qualification,Manchester,England,False,1.0,1,1,26.2,55.0,5,9.5
2005-10-12,France,Cyprus,4.0,0.0,FIFA World Cup qualification,Saint-Denis,France,False,4.0,1,1,26.8,60.0,2,10.0
2005-10-12,Germany,China,1.0,0.0,Friendly,Hamburg,Germany,False,1.0,1,1,27.5,55.0,9,9.5
2005-10-12,Italy,Moldova,2.0,1.0,FIFA World Cup qualification,Lecce,Italy,False,1.0,1,1,26.9,30.0,15,5.0
2005-10-12,South Korea,Iran,2.0,0.0,Friendly,Seoul,South Korea,False,2.0,1,1,27.5,30.0,24,5.0
2005-10-12,Netherlands,North Macedonia,0.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,0.0,0,0,27.0,30.0,14,5.0
2005-10-12,Peru,Bolivia,4.0,1.0,FIFA World Cup qualification,Tacna,Peru,False,3.0,1,1,28.5,30.0,31,5.0
2005-10-12,Portugal,Latvia,3.0,0.0,FIFA World Cup qualification,Porto,Portugal,False,3.0,1,1,27.8,30.0,12,5.0
2005-10-12,Serbia,Bosnia and Herzegovina,1.0,0.0,FIFA World Cup qualification,Belgrade,Serbia and Montenegro,False,1.0,1,1,27.7,30.0,29,5.0
2005-10-12,Sweden,Iceland,3.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,2.0,1,1,27.4,55.0,10,9.5
2005-10-12,Ukraine,Japan,1.0,0.0,Friendly,Kyiv,Ukraine,False,1.0,1,1,26.5,30.0,26,5.0
2005-10-12,Uruguay,Argentina,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1.0,1,1,27.2,30.0,16,5.0
2005-10-12,United States,Panama,2.0,0.0,FIFA World Cup qualification,Foxborough,United States,False,2.0,1,1,25.5,30.0,18,5.0
2005-10-26,Mexico,Uruguay,3.0,1.0,Friendly,Guadalajara,Mexico,False,2.0,1,1,27.8,30.0,19,5.0
2005-11-09,France,Costa Rica,3.0,2.0,Friendly,Fort-de-France,Martinique,True,1.0,1,1,26.8,60.0,2,10.0
2005-11-12,England,Argentina,3.0,2.0,Friendly,Geneva,Switzerland,True,1.0,1,1,26.2,55.0,5,9.5
2005-11-12,France,Germany,0.0,0.0,Friendly,Saint-Denis,France,False,0.0,0,0,26.8,60.0,2,10.0
2005-11-12,South Korea,Sweden,2.0,2.0,Friendly,Seoul,South Korea,False,0.0,0,0,27.5,30.0,24,5.0
2005-11-12,Netherlands,Italy,1.0,3.0,Friendly,Amsterdam,Netherlands,False,-2.0,-1,0,27.0,30.0,14,5.0
2005-11-12,Norway,Czech Republic,0.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,-1.0,-1,0,26.5,55.0,11,9.5
2005-11-12,Portugal,Croatia,2.0,0.0,Friendly,Coimbra,Portugal,False,2.0,1,1,27.8,30.0,12,5.0
2005-11-12,Spain,Slovakia,5.0,1.0,FIFA World Cup qualification,Madrid,Spain,False,4.0,1,1,26.5,60.0,3,9.8
2005-11-12,Switzerland,Turkey,2.0,0.0,FIFA World Cup qualification,Bern,Switzerland,False,2.0,1,1,28.2,30.0,17,5.0
2005-11-12,United Arab Emirates,Brazil,0.0,8.0,Friendly,Abu Dhabi,United Arab Emirates,False,-8.0,-1,0,27.2,30.0,47,5.0
2005-11-12,Uruguay,Australia,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1.0,1,1,27.2,30.0,16,5.0
2005-11-13,Ecuador,Poland,0.0,3.0,Friendly,Barcelona,Spain,True,-3.0,-1,0,25.8,30.0,30,5.0
2005-11-13,Iran,Togo,2.0,0.0,Friendly,Tehran,Iran,False,2.0,1,1,28.5,30.0,22,5.0
2005-11-14,Saudi Arabia,Ghana,1.0,3.0,Friendly,Jeddah,Saudi Arabia,False,-2.0,-1,0,27.8,30.0,39,5.0
2005-11-15,Morocco,Cameroon,0.0,0.0,Friendly,Clairefontaine-en-Yvelines,France,True,0.0,0,0,27.1,55.0,6,9.5
2005-11-16,Australia,Uruguay,1.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,1.0,1,1,27.8,30.0,25,5.0
2005-11-16,Egypt,Tunisia,1.0,2.0,Friendly,Cairo,Egypt,False,-1.0,-1,0,27.5,30.0,32,5.0
2005-11-16,Ivory Coast,Italy,1.0,1.0,Friendly,Geneva,Switzerland,True,0.0,0,0,27.0,30.0,34,5.0
2005-11-16,Japan,Angola,1.0,0.0,Friendly,Tokyo,Japan,False,1.0,1,1,27.0,30.0,21,5.0
2005-11-16,South Korea,Serbia,2.0,0.0,Friendly,Seoul,South Korea,False,2.0,1,1,27.5,30.0,24,5.0
2005-11-16,Mexico,Bulgaria,0.0,3.0,Friendly,Houston,United States,True,-3.0,-1,0,27.8,30.0,19,5.0
2005-11-16,Poland,Estonia,3.0,1.0,Friendly,Ostrowiec Świętokrzyski,Poland,False,2.0,1,1,28.0,30.0,28,5.0
2005-11-16,Qatar,Argentina,0.0,3.0,Friendly,Doha,Qatar,False,-3.0,-1,0,28.0,30.0,41,5.0
2005-12-02,United Arab Emirates,Libya,1.0,1.0,Friendly,Sharjah,United Arab Emirates,False,0.0,0,0,27.2,30.0,47,5.0
2005-12-03,Saudi Arabia,Palestine,2.0,0.0,Friendly,Al Rayyan,Qatar,True,2.0,1,1,27.8,30.0,39,5.0
2005-12-14,Mexico,Hungary,2.0,0.0,Friendly,Phoenix,United States,True,2.0,1,1,27.8,30.0,19,5.0
2005-12-27,Ecuador,Senegal,1.0,2.0,Friendly,Cairo,Egypt,True,-1.0,-1,0,25.8,30.0,30,5.0
2005-12-27,Egypt,Uganda,2.0,0.0,Friendly,Cairo,Egypt,False,2.0,1,1,27.5,30.0,32,5.0
2005-12-29,Ecuador,Uganda,1.0,2.0,Friendly,Cairo,Egypt,True,-1.0,-1,0,25.8,30.0,30,5.0
2005-12-29,Egypt,Senegal,4.0,2.0,Friendly,Cairo,Egypt,False,2.0,1,1,27.5,30.0,32,5.0
2006-01-02,Qatar,Libya,2.0,0.0,Friendly,Doha,Qatar,False,2.0,1,1,28.0,30.0,41,5.0
2006-01-05,Egypt,Zimbabwe,2.0,0.0,Friendly,Alexandria,Egypt,False,2.0,1,1,27.5,30.0,32,5.0
2006-01-09,Morocco,DR Congo,3.0,0.0,Friendly,Rabat,Morocco,False,3.0,1,1,27.1,55.0,6,9.5
2006-01-11,Ghana,Togo,0.0,1.0,Friendly,Monastir,Tunisia,True,-1.0,-1,0,26.5,30.0,45,5.0
2006-01-14,Egypt,South Africa,1.0,2.0,Friendly,Cairo,Egypt,False,-1.0,-1,0,27.5,30.0,32,5.0
2006-01-14,Morocco,Zimbabwe,1.0,0.0,Friendly,Marrakesh,Morocco,False,1.0,1,1,27.1,55.0,6,9.5
2006-01-14,Senegal,DR Congo,0.0,0.0,Friendly,Dakar,Senegal,False,0.0,0,0,27.6,30.0,20,5.0
2006-01-17,Ivory Coast,Jordan,2.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True,2.0,1,1,27.0,30.0,34,5.0
2006-01-17,Morocco,Angola,2.0,2.0,Friendly,Marrakesh,Morocco,False,0.0,0,0,27.1,55.0,6,9.5
2006-01-18,Saudi Arabia,Sweden,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False,0.0,0,0,27.8,30.0,39,5.0
2006-01-18,United Arab Emirates,South Korea,1.0,0.0,Friendly,Dubai,United Arab Emirates,False,1.0,1,1,27.2,30.0,47,5.0
2006-01-20,Egypt,Libya,3.0,0.0,African Cup of Nations,Cairo,Egypt,False,3.0,1,1,27.5,30.0,32,5.0
2006-01-21,Cameroon,Angola,3.0,1.0,African Cup of Nations,Cairo,Egypt,True,2.0,1,1,26.8,30.0,35,5.0
2006-01-21,Morocco,Ivory Coast,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,-1.0,-1,0,27.1,55.0,6,9.5
2006-01-21,Saudi Arabia,Finland,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False,0.0,0,0,27.8,30.0,39,5.0
2006-01-22,United States,Canada,0.0,0.0,Friendly,San Diego,United States,False,0.0,0,0,25.5,30.0,18,5.0
2006-01-23,Nigeria,Ghana,1.0,0.0,African Cup of Nations,Port Said,Egypt,True,1.0,1,1,26.2,30.0,33,5.0
2006-01-24,Egypt,Morocco,0.0,0.0,African Cup of Nations,Cairo,Egypt,False,0.0,0,0,27.5,30.0,32,5.0
2006-01-25,Cameroon,Togo,2.0,0.0,African Cup of Nations,Cairo,Egypt,True,2.0,1,1,26.8,30.0,35,5.0
2006-01-25,Ecuador,Honduras,1.0,0.0,Friendly,Guayaquil,Ecuador,False,1.0,1,1,25.8,30.0,30,5.0
2006-01-25,Mexico,Norway,2.0,1.0,Friendly,San Francisco,United States,True,1.0,1,1,27.8,30.0,19,5.0
2006-01-25,Saudi Arabia,Greece,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False,0.0,0,0,27.8,30.0,39,5.0
2006-01-27,Ghana,Senegal,1.0,0.0,African Cup of Nations,Port Said,Egypt,True,1.0,1,1,26.5,30.0,45,5.0
2006-01-27,Nigeria,Zimbabwe,2.0,0.0,African Cup of Nations,Port Said,Egypt,True,2.0,1,1,26.2,30.0,33,5.0
2006-01-27,Saudi Arabia,Lebanon,1.0,2.0,Friendly,Riyadh,Saudi Arabia,False,-1.0,-1,0,27.8,30.0,39,5.0
2006-01-28,Egypt,Ivory Coast,3.0,1.0,African Cup of Nations,Cairo,Egypt,False,2.0,1,1,27.5,30.0,32,5.0
2006-01-29,Cameroon,DR Congo,2.0,0.0,African Cup of Nations,Cairo,Egypt,True,2.0,1,1,26.8,30.0,35,5.0
2006-01-29,South Korea,Croatia,2.0,0.0,Lunar New Year Cup,So Kon Po,Hong Kong,True,2.0,1,1,27.5,30.0,24,5.0
2006-01-29,United States,Norway,5.0,0.0,Friendly,Carson,United States,False,5.0,1,1,25.5,30.0,18,5.0
2006-01-31,Ghana,Zimbabwe,1.0,2.0,African Cup of Nations,Ismailia,Egypt,True,-1.0,-1,0,26.5,30.0,45,5.0
2006-01-31,Nigeria,Senegal,2.0,1.0,African Cup of Nations,Port Said,Egypt,True,1.0,1,1,26.2,30.0,33,5.0
2006-02-03,Egypt,DR Congo,4.0,1.0,African Cup of Nations,Cairo,Egypt,False,3.0,1,1,27.5,30.0,32,5.0
2006-02-04,Cameroon,Ivory Coast,1.0,1.0,African Cup of Nations,Cairo,Egypt,True,0.0,0,0,26.8,30.0,35,5.0
2006-02-04,Nigeria,Tunisia,1.0,1.0,African Cup of Nations,Port Said,Egypt,True,0.0,0,0,26.2,30.0,33,5.0
2006-02-07,Egypt,Senegal,2.0,1.0,African Cup of Nations,Cairo,Egypt,False,1.0,1,1,27.5,30.0,32,5.0
2006-02-07,Nigeria,Ivory Coast,0.0,1.0,African Cup of Nations,Alexandria,Egypt,True,-1.0,-1,0,26.2,30.0,33,5.0
2006-02-09,Senegal,Nigeria,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,-1.0,-1,0,27.6,30.0,20,5.0
2006-02-10,Egypt,Ivory Coast,0.0,0.0,African Cup of Nations,Cairo,Egypt,False,0.0,0,0,27.5,30.0,32,5.0
2006-02-10,United States,Japan,3.0,2.0,Friendly,San Francisco,United States,False,1.0,1,1,25.5,30.0,18,5.0
2006-02-11,Costa Rica,South Korea,1.0,0.0,Friendly,Oakland,United States,True,1.0,1,1,28.5,30.0,42,5.0
2006-02-14,Qatar,Tajikistan,2.0,0.0,Friendly,Doha,Qatar,False,2.0,1,1,28.0,30.0,41,5.0
2006-02-14,Saudi Arabia,Syria,1.0,1.0,Friendly,Jeddah,Saudi Arabia,False,0.0,0,0,27.8,30.0,39,5.0
2006-02-15,Mexico,South Korea,0.0,1.0,Friendly,Los Angeles,United States,True,-1.0,-1,0,27.8,30.0,19,5.0
2006-02-18,Japan,Finland,2.0,0.0,Friendly,Fukuroi,Japan,False,2.0,1,1,27.0,30.0,21,5.0
2006-02-19,New Zealand,Malaysia,1.0,0.0,Friendly,Christchurch,New Zealand,False,1.0,1,1,26.0,30.0,48,5.0
2006-02-19,United States,Guatemala,4.0,0.0,Friendly,Frisco,United States,False,4.0,1,1,25.5,30.0,18,5.0
2006-02-22,Iran,Taiwan,4.0,0.0,AFC Asian Cup qualification,Tehran,Iran,False,4.0,1,1,28.5,30.0,22,5.0
2006-02-22,Japan,India,6.0,0.0,AFC Asian Cup qualification,Yokohama,Japan,False,6.0,1,1,27.0,30.0,21,5.0
